ID	Gene Name	Species	COG_ONTOLOGY	GOTERM_BP_DIRECT	GOTERM_CC_DIRECT	GOTERM_MF_DIRECT	INTERPRO	KEGG_PATHWAY	PIR_SUPERFAMILY	SMART	UP_KEYWORDS	UP_SEQ_FEATURE
Papss1	3'-phosphoadenosine 5'-phosphosulfate synthase 1(Papss1)	Rattus norvegicus		GO:0000103~sulfate assimilation,GO:0001887~selenium compound metabolic process,GO:0016310~phosphorylation,GO:0050428~3'-phosphoadenosine 5'-phosphosulfate biosynthetic process,	GO:0005829~cytosol,	GO:0004020~adenylylsulfate kinase activity,GO:0004781~sulfate adenylyltransferase (ATP) activity,GO:0005524~ATP binding,GO:0098616~selenate adenylyltransferase (ATP) activity,	IPR002650:Sulphate adenylyltransferase,IPR002891:Adenylylsulphate kinase,IPR014729:Rossmann-like alpha/beta/alpha sandwich fold,IPR015947:PUA-like domain,IPR024951:Sulphate adenylyltransferase catalytic domain,IPR025980:ATP-sulfurylase PUA-like domain,IPR027417:P-loop containing nucleoside triphosphate hydrolase,	rno00230:Purine metabolism,rno00450:Selenocompound metabolism,rno00920:Sulfur metabolism,rno01100:Metabolic pathways,rno01130:Biosynthesis of antibiotics,			Complete proteome,Proteomics identification,Reference proteome,
Hnrnph2	heterogeneous nuclear ribonucleoprotein H2 (H')(Hnrnph2)	Rattus norvegicus			GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0016020~membrane,GO:0030529~intracellular ribonucleoprotein complex,	GO:0000166~nucleotide binding,GO:0044822~poly(A) RNA binding,	IPR000504:RNA recognition motif domain,IPR012677:Nucleotide-binding, alpha-beta plait,IPR012996:Zinc finger, CHHC-type,			SM00360:RRM,	Acetylation,Complete proteome,Direct protein sequencing,Methylation,Nucleus,Phosphoprotein,Reference proteome,Repeat,Ribonucleoprotein,RNA-binding,	chain:Heterogeneous nuclear ribonucleoprotein H2,domain:RRM 1,domain:RRM 2,domain:RRM 3,modified residue,region of interest:2 X 16 AA Gly-rich approximate repeats,region of interest:2 X 19 AA perfect repeats,repeat:1-1,repeat:1-2,repeat:2-1,repeat:2-2,
Hnrnph3	heterogeneous nuclear ribonucleoprotein H3(Hnrnph3)	Rattus norvegicus		GO:0030855~epithelial cell differentiation,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0019013~viral nucleocapsid,GO:0030529~intracellular ribonucleoprotein complex,	GO:0000166~nucleotide binding,GO:0044822~poly(A) RNA binding,	IPR000504:RNA recognition motif domain,IPR012677:Nucleotide-binding, alpha-beta plait,			SM00360:RRM,	Complete proteome,Proteomics identification,Reference proteome,Ribonucleoprotein,Viral nucleoprotein,Virion,
Hnrnpk	heterogeneous nuclear ribonucleoprotein K(Hnrnpk)	Rattus norvegicus		GO:0000122~negative regulation of transcription from RNA polymerase II promoter,GO:0001541~ovarian follicle development,GO:0001822~kidney development,GO:0001889~liver development,GO:0006351~transcription, DNA-templated,GO:0006357~regulation of transcription from RNA polymerase II promoter,GO:0006366~transcription from RNA polymerase II promoter,GO:0006396~RNA processing,GO:0006397~mRNA processing,GO:0006953~acute-phase response,GO:0007417~central nervous system development,GO:0007422~peripheral nervous system development,GO:0007568~aging,GO:0008380~RNA splicing,GO:0010629~negative regulation of gene expression,GO:0010976~positive regulation of neuron projection development,GO:0010988~regulation of low-density lipoprotein particle clearance,GO:0014823~response to activity,GO:0021549~cerebellum development,GO:0021766~hippocampus development,GO:0021987~cerebral cortex development,GO:0030324~lung development,GO:0032091~negative regulation of protein binding,GO:0032869~cellular response to insulin stimulus,GO:0033120~positive regulation of RNA splicing,GO:0043010~camera-type eye development,GO:0043066~negative regulation of apoptotic process,GO:0045716~positive regulation of low-density lipoprotein particle receptor biosynthetic process,GO:0045944~positive regulation of transcription from RNA polymerase II promoter,GO:0048025~negative regulation of mRNA splicing, via spliceosome,GO:0048260~positive regulation of receptor-mediated endocytosis,GO:0048538~thymus development,GO:0050806~positive regulation of synaptic transmission,GO:0060999~positive regulation of dendritic spine development,GO:0071230~cellular response to amino acid stimulus,GO:0071333~cellular response to glucose stimulus,GO:0072369~regulation of lipid transport by positive regulation of transcription from RNA polymerase II promoter,GO:0072752~cellular response to rapamycin,GO:0090129~positive regulation of synapse maturation,GO:0098609~cell-cell adhesion,GO:1900273~positive regulation of long-term synaptic potentiation,GO:1902074~response to salt,GO:1902165~regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,GO:1903861~positive regulation of dendrite extension,GO:1904322~cellular response to forskolin,GO:2000010~positive regulation of protein localization to cell surface,GO:2000173~negative regulation of branching morphogenesis of a nerve,	GO:0000790~nuclear chromatin,GO:0002102~podosome,GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005681~spliceosomal complex,GO:0005739~mitochondrion,GO:0005829~cytosol,GO:0005913~cell-cell adherens junction,GO:0005925~focal adhesion,GO:0005938~cell cortex,GO:0014069~postsynaptic density,GO:0016020~membrane,GO:0030054~cell junction,GO:0031012~extracellular matrix,GO:0032993~protein-DNA complex,GO:0043197~dendritic spine,GO:0043679~axon terminus,GO:0070062~extracellular exosome,GO:0071013~catalytic step 2 spliceosome,	GO:0000978~RNA polymerase II core promoter proximal region sequence-specific DNA binding,GO:0001077~transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding,GO:0001159~core promoter proximal region DNA binding,GO:0003690~double-stranded DNA binding,GO:0003697~single-stranded DNA binding,GO:0003723~RNA binding,GO:0003730~mRNA 3'-UTR binding,GO:0005515~protein binding,GO:0005521~lamin binding,GO:0008134~transcription factor binding,GO:0019904~protein domain specific binding,GO:0030628~pre-mRNA 3'-splice site binding,GO:0031072~heat shock protein binding,GO:0042805~actinin binding,GO:0043021~ribonucleoprotein complex binding,GO:0044822~poly(A) RNA binding,GO:0051117~ATPase binding,GO:0098641~cadherin binding involved in cell-cell adhesion,GO:1990715~mRNA CDS binding,GO:1990829~C-rich single-stranded DNA binding,	IPR004087:K Homology domain,IPR004088:K Homology domain, type 1,IPR012987:ROK, N-terminal,	rno03040:Spliceosome,rno05168:Herpes simplex infection,rno05203:Viral carcinogenesis,rno05206:MicroRNAs in cancer,		SM00322:KH,	Acetylation,Activator,Cell junction,Cell projection,Complete proteome,Cytoplasm,Direct protein sequencing,DNA-binding,Glycoprotein,Isopeptide bond,Methylation,mRNA processing,mRNA splicing,Nucleus,Phosphoprotein,Proteomics identification,Reference proteome,Repeat,Repressor,Ribonucleoprotein,RNA-binding,Spliceosome,Transcription,Transcription regulation,Ubl conjugation,	chain:Heterogeneous nuclear ribonucleoprotein K,compositionally biased region:Poly-Pro,cross-link:Glycyl lysine isopeptide (Lys-Gly) (interchain with G-Cter in ubiquitin),domain:KH 1,domain:KH 2,domain:KH 3,modified residue,region of interest:2 X 22 AA approximate repeats,region of interest:2 X 6 AA approximate repeats,region of interest:5 X 4 AA repeats of G-X-G-G,region of interest:Interaction with ZIK1,region of interest:RNA-binding RGG-box,repeat:1-1,repeat:1-2,repeat:2-1,repeat:2-2,repeat:3-1,repeat:3-2,repeat:3-3,repeat:3-4,repeat:3-5,
Hnrnpl	heterogeneous nuclear ribonucleoprotein L(Hnrnpl)	Rattus norvegicus		GO:0000381~regulation of alternative mRNA splicing, via spliceosome,GO:0006397~mRNA processing,GO:0007623~circadian rhythm,GO:0034198~cellular response to amino acid starvation,GO:0045727~positive regulation of translation,GO:0048025~negative regulation of mRNA splicing, via spliceosome,GO:1901652~response to peptide,GO:1902416~positive regulation of mRNA binding,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005737~cytoplasm,GO:0005829~cytosol,GO:0016020~membrane,GO:0019013~viral nucleocapsid,GO:0030529~intracellular ribonucleoprotein complex,GO:0035770~ribonucleoprotein granule,GO:0045120~pronucleus,GO:0048471~perinuclear region of cytoplasm,GO:0070062~extracellular exosome,	GO:0000166~nucleotide binding,GO:0003723~RNA binding,GO:0003730~mRNA 3'-UTR binding,GO:0005515~protein binding,GO:0044212~transcription regulatory region DNA binding,GO:0044822~poly(A) RNA binding,GO:0097157~pre-mRNA intronic binding,GO:1990715~mRNA CDS binding,	IPR000504:RNA recognition motif domain,IPR006536:HnRNP-L/PTB/hephaestus splicing factor,IPR012677:Nucleotide-binding, alpha-beta plait,			SM00360:RRM,	3D-structure,Acetylation,Alternative splicing,Complete proteome,Cytoplasm,Isopeptide bond,Methylation,Nucleus,Phosphoprotein,Proteomics identification,Reference proteome,Repeat,Ribonucleoprotein,RNA-binding,Ubl conjugation,Viral nucleoprotein,Virion,
Hnrnpll	heterogeneous nuclear ribonucleoprotein L-like(Hnrnpll)	Rattus norvegicus		GO:0006397~mRNA processing,GO:0033120~positive regulation of RNA splicing,	GO:0005634~nucleus,GO:0016020~membrane,	GO:0000166~nucleotide binding,GO:0003729~mRNA binding,GO:0044822~poly(A) RNA binding,	IPR000504:RNA recognition motif domain,IPR006536:HnRNP-L/PTB/hephaestus splicing factor,IPR012677:Nucleotide-binding, alpha-beta plait,			SM00360:RRM,	Complete proteome,Proteomics identification,Reference proteome,
Hnrnpm	heterogeneous nuclear ribonucleoprotein M(Hnrnpm)	Rattus norvegicus		GO:0000380~alternative mRNA splicing, via spliceosome,GO:0000398~mRNA splicing, via spliceosome,GO:0071222~cellular response to lipopolysaccharide,GO:1900182~positive regulation of protein localization to nucleus,GO:1904591~positive regulation of protein import,GO:1990831~cellular response to carcinoembryonic antigen,	GO:0005654~nucleoplasm,GO:0005681~spliceosomal complex,GO:0009986~cell surface,GO:0016020~membrane,GO:0016363~nuclear matrix,GO:0031012~extracellular matrix,GO:0042382~paraspeckles,GO:0070062~extracellular exosome,GO:0071013~catalytic step 2 spliceosome,	GO:0000166~nucleotide binding,GO:0003723~RNA binding,GO:0005515~protein binding,GO:0019904~protein domain specific binding,GO:0044822~poly(A) RNA binding,GO:0048306~calcium-dependent protein binding,GO:1990405~protein antigen binding,	IPR000504:RNA recognition motif domain,IPR012677:Nucleotide-binding, alpha-beta plait,IPR024666:Heterogeneous nuclear ribonucleoprotein M, PY nuclear localisation signal,IPR024667:Heterogeneous nuclear ribonucleoprotein M,	rno03040:Spliceosome,		SM00360:RRM,	Acetylation,Alternative splicing,Complete proteome,Direct protein sequencing,Isopeptide bond,Methylation,mRNA processing,mRNA splicing,Nucleus,Phosphoprotein,Proteomics identification,Reference proteome,Repeat,Ribonucleoprotein,RNA-binding,Spliceosome,Ubl conjugation,	chain:Heterogeneous nuclear ribonucleoprotein M,compositionally biased region:Gly-rich,domain:RRM 1,domain:RRM 2,domain:RRM 3,modified residue,region of interest:27 X 6 AA repeats of [GEVSTPAN]-[ILMV]- [DE]-[RH]-[MLVI]-[GAV],repeat:1,repeat:10,repeat:11,repeat:12,repeat:13,repeat:14,repeat:15,repeat:16,repeat:17,repeat:18,repeat:19,repeat:2,repeat:20,repeat:21,repeat:22,repeat:23,repeat:24,repeat:25,repeat:26,repeat:27,repeat:3,repeat:4,repeat:5,repeat:6,repeat:7,repeat:8,repeat:9,sequence conflict,splice variant,
Hnrnpr	heterogeneous nuclear ribonucleoprotein R(Hnrnpr)	Rattus norvegicus		GO:0007623~circadian rhythm,GO:0043086~negative regulation of catalytic activity,GO:0061014~positive regulation of mRNA catabolic process,GO:0061157~mRNA destabilization,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0019013~viral nucleocapsid,GO:0030425~dendrite,GO:0030426~growth cone,GO:0030529~intracellular ribonucleoprotein complex,GO:0043679~axon terminus,GO:0071013~catalytic step 2 spliceosome,	GO:0000166~nucleotide binding,GO:0003730~mRNA 3'-UTR binding,GO:0044822~poly(A) RNA binding,	IPR000504:RNA recognition motif domain,IPR006535:HnRNP R/Q splicing factor,IPR012677:Nucleotide-binding, alpha-beta plait,			SM00360:RRM,	Complete proteome,Proteomics identification,Reference proteome,Ribonucleoprotein,Viral nucleoprotein,Virion,
Hnrnpu	heterogeneous nuclear ribonucleoprotein U(Hnrnpu)	Rattus norvegicus		GO:0001649~osteoblast differentiation,GO:0010628~positive regulation of gene expression,GO:0032211~negative regulation of telomere maintenance via telomerase,GO:0032922~circadian regulation of gene expression,GO:0055013~cardiac muscle cell development,GO:0070934~CRD-mediated mRNA stabilization,GO:0071549~cellular response to dexamethasone stimulus,GO:2000373~positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005697~telomerase holoenzyme complex,GO:0016020~membrane,GO:0019013~viral nucleocapsid,GO:0030529~intracellular ribonucleoprotein complex,GO:0031012~extracellular matrix,GO:0036464~cytoplasmic ribonucleoprotein granule,GO:0070937~CRD-mediated mRNA stability complex,GO:0071013~catalytic step 2 spliceosome,	GO:0001047~core promoter binding,GO:0034046~poly(G) binding,GO:0035326~enhancer binding,GO:0043021~ribonucleoprotein complex binding,GO:0044822~poly(A) RNA binding,GO:0070034~telomerase RNA binding,	IPR001870:B30.2/SPRY domain,IPR003034:SAP domain,IPR003877:SPla/RYanodine receptor SPRY,IPR013320:Concanavalin A-like lectin/glucanase, subgroup,IPR026745:Heterogeneous nuclear ribonucleoprotein U,IPR027417:P-loop containing nucleoside triphosphate hydrolase,	rno03040:Spliceosome,		SM00449:SPRY,SM00513:SAP,	Coiled coil,Complete proteome,Proteomics identification,Reference proteome,Ribonucleoprotein,Viral nucleoprotein,Virion,
Hnrnpul1	heterogeneous nuclear ribonucleoprotein U-like 1(Hnrnpul1)	Rattus norvegicus		GO:0006396~RNA processing,GO:0009615~response to virus,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0019013~viral nucleocapsid,GO:0030529~intracellular ribonucleoprotein complex,	GO:0019899~enzyme binding,GO:0044822~poly(A) RNA binding,	IPR001870:B30.2/SPRY domain,IPR003034:SAP domain,IPR003877:SPla/RYanodine receptor SPRY,IPR013320:Concanavalin A-like lectin/glucanase, subgroup,IPR027025:Heterogeneous nuclear ribonucleoprotein U-like protein 1,IPR027417:P-loop containing nucleoside triphosphate hydrolase,	rno05164:Influenza A,		SM00449:SPRY,SM00513:SAP,	Complete proteome,Proteomics identification,Reference proteome,Ribonucleoprotein,Viral nucleoprotein,Virion,
Hdlbp	high density lipoprotein binding protein(Hdlbp)	Rattus norvegicus		GO:0006869~lipid transport,GO:0008203~cholesterol metabolic process,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0034364~high-density lipoprotein particle,	GO:0003723~RNA binding,GO:0044822~poly(A) RNA binding,	IPR004087:K Homology domain,IPR004088:K Homology domain, type 1,			SM00322:KH,	Acetylation,Cholesterol metabolism,Coiled coil,Complete proteome,Cytoplasm,HDL,Lipid metabolism,Lipid transport,Lipoprotein,Nucleus,Phosphoprotein,Proteomics identification,Reference proteome,Repeat,RNA-binding,Steroid metabolism,Sterol metabolism,Transport,	chain:Vigilin,domain:KH 1,domain:KH 10,domain:KH 11,domain:KH 12,domain:KH 13,domain:KH 14,domain:KH 2,domain:KH 3,domain:KH 4,domain:KH 5,domain:KH 6,domain:KH 7,domain:KH 8,domain:KH 9,modified residue,
Igf2bp1	insulin-like growth factor 2 mRNA binding protein 1(Igf2bp1)	Rattus norvegicus		GO:0006403~RNA localization,GO:0010610~regulation of mRNA stability involved in response to stress,GO:0017148~negative regulation of translation,GO:0022013~pallium cell proliferation in forebrain,GO:0051028~mRNA transport,GO:0070934~CRD-mediated mRNA stabilization,GO:0097150~neuronal stem cell population maintenance,	GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0010494~cytoplasmic stress granule,GO:0030027~lamellipodium,GO:0030175~filopodium,GO:0030424~axon,GO:0030425~dendrite,GO:0030426~growth cone,GO:0030529~intracellular ribonucleoprotein complex,GO:0043197~dendritic spine,GO:0048471~perinuclear region of cytoplasm,GO:0070937~CRD-mediated mRNA stability complex,	GO:0000166~nucleotide binding,GO:0003729~mRNA binding,GO:0003730~mRNA 3'-UTR binding,GO:0044822~poly(A) RNA binding,GO:0045182~translation regulator activity,GO:0048027~mRNA 5'-UTR binding,	IPR000504:RNA recognition motif domain,IPR004087:K Homology domain,IPR004088:K Homology domain, type 1,IPR012677:Nucleotide-binding, alpha-beta plait,	rno05206:MicroRNAs in cancer,		SM00322:KH,SM00360:RRM,	Cell projection,Complete proteome,Cytoplasm,Isopeptide bond,mRNA transport,Nucleus,Phosphoprotein,Reference proteome,Repeat,RNA-binding,Translation regulation,Transport,Ubl conjugation,	chain:Insulin-like growth factor 2 mRNA-binding protein 1,domain:KH 1,domain:KH 2,domain:KH 3,domain:KH 4,domain:RRM 1,domain:RRM 2,modified residue,region of interest:Necessary for interaction with ELAVL4 and binding to TAU mRNA,region of interest:Sufficient for nuclear export,
Igf2bp2	insulin-like growth factor 2 mRNA binding protein 2(Igf2bp2)	Rattus norvegicus			GO:0005634~nucleus,GO:0005737~cytoplasm,GO:0005856~cytoskeleton,	GO:0000166~nucleotide binding,GO:0003729~mRNA binding,GO:0003730~mRNA 3'-UTR binding,GO:0044822~poly(A) RNA binding,GO:0048027~mRNA 5'-UTR binding,	IPR000504:RNA recognition motif domain,IPR004087:K Homology domain,IPR004088:K Homology domain, type 1,IPR012677:Nucleotide-binding, alpha-beta plait,			SM00322:KH,SM00360:RRM,	Complete proteome,Proteomics identification,Reference proteome,
Igf2bp3	insulin-like growth factor 2 mRNA binding protein 3(Igf2bp3)	Rattus norvegicus			GO:0005737~cytoplasm,	GO:0000166~nucleotide binding,GO:0003723~RNA binding,GO:0003730~mRNA 3'-UTR binding,GO:0044822~poly(A) RNA binding,GO:0048027~mRNA 5'-UTR binding,	IPR000504:RNA recognition motif domain,IPR004087:K Homology domain,IPR004088:K Homology domain, type 1,IPR012677:Nucleotide-binding, alpha-beta plait,			SM00322:KH,SM00360:RRM,	Complete proteome,Proteomics identification,Reference proteome,
Ilf3	interleukin enhancer binding factor 3(Ilf3)	Rattus norvegicus		GO:0006351~transcription, DNA-templated,GO:0006355~regulation of transcription, DNA-templated,GO:0006468~protein phosphorylation,GO:0006479~protein methylation,GO:0017148~negative regulation of translation,GO:0045071~negative regulation of viral genome replication,GO:0045892~negative regulation of transcription, DNA-templated,GO:0045893~positive regulation of transcription, DNA-templated,GO:0051607~defense response to virus,	GO:0005634~nucleus,GO:0005654~nucleoplasm,GO:0005730~nucleolus,GO:0005737~cytoplasm,GO:0005739~mitochondrion,GO:0016020~membrane,GO:0030529~intracellular ribonucleoprotein complex,	GO:0003677~DNA binding,GO:0003700~transcription factor activity, sequence-specific DNA binding,GO:0003725~double-stranded RNA binding,GO:0005515~protein binding,GO:0019899~enzyme binding,GO:0044822~poly(A) RNA binding,	IPR006561:DZF,IPR014720:Double-stranded RNA-binding-like domain,			SM00358:DSRM,SM00572:DZF,	Acetylation,Alternative splicing,Antiviral defense,Complete proteome,Cytoplasm,DNA-binding,Isopeptide bond,Methylation,Nucleus,Phosphoprotein,Proteomics identification,Reference proteome,Repeat,RNA-binding,Transcription,Transcription regulation,Ubl conjugation,	chain:Interleukin enhancer-binding factor 3,compositionally biased region:Arg/Gly-rich,compositionally biased region:Poly-Gly,compositionally biased region:Poly-Lys,compositionally biased region:Poly-Pro,domain:DRBM 1,domain:DRBM 2,domain:DZF,modified residue,region of interest:Interaction with PRMT1,short sequence motif:Bipartite nuclear localization signal,splice variant,
